# x=3.0250  x=3.0750  x=3.1250  x=3.1750  x=3.2250  x=3.2750  x=3.3250  x=3.3750  x=3.4250  x=3.4750  x=3.5250  x=3.5750  x=3.6250  x=3.6750  x=3.7250  x=3.7750  x=3.8250  x=3.8750  x=3.9250  x=3.9750  x=4.0250  x=4.0750  x=4.1250  x=4.1750  x=4.2250  x=4.2750  x=4.3250  x=4.3750  x=4.4250  x=4.4750  x=4.5250  x=4.5750  x=4.6250  x=4.6750  x=4.7250  x=4.7750  x=4.8250  x=4.8750  x=4.9250  x=4.9750  x=5.0250  x=5.0750  x=5.1250  x=5.1750  x=5.2250  x=5.2750  x=5.3250  x=5.3750  x=5.4250  x=5.4750  x=5.5250  x=5.5750  x=5.6250  x=5.6750  x=5.7250  x=5.7750  x=5.8250  x=5.8750  x=5.9250  x=5.9750  x=6.0250  x=6.0750  x=6.1250  x=6.1750  x=6.2250  x=6.2750  x=6.3250  x=6.3750  x=6.4250  x=6.4750  x=6.5250  x=6.5750  x=6.6250  x=6.6750  x=6.7250  x=6.7750  x=6.8250  x=6.8750  x=6.9250  x=6.9750
1.964915e+00 1.980821e+00 1.996702e+00 2.012580e+00 2.028473e+00 2.044402e+00 2.060386e+00 2.073471e+00 2.083212e+00 2.092591e+00 2.101614e+00 2.110287e+00 2.118613e+00 2.126598e+00 2.134248e+00 2.141565e+00 2.148554e+00 2.155220e+00 2.161566e+00 2.167596e+00 2.173313e+00 2.178722e+00 2.183824e+00 2.188623e+00 2.193122e+00 2.197323e+00 2.201229e+00 2.204842e+00 2.208164e+00 2.211197e+00 2.213943e+00 2.216403e+00 2.218579e+00 2.220473e+00 2.222084e+00 2.223415e+00 2.224465e+00 2.225237e+00 2.225729e+00 2.225942e+00 2.225877e+00 2.225533e+00 2.224911e+00 2.224009e+00 2.222827e+00 2.221366e+00 2.219622e+00 2.217597e+00 2.215288e+00 2.212694e+00 2.209814e+00 2.206646e+00 2.203189e+00 2.199439e+00 2.195395e+00 2.191055e+00 2.186417e+00 2.181476e+00 2.176231e+00 2.170679e+00 2.164815e+00 2.158638e+00 2.152143e+00 2.145326e+00 2.138184e+00 2.130712e+00 2.122907e+00 2.114762e+00 2.106275e+00 2.097439e+00 2.088250e+00 2.078702e+00 2.068790e+00 2.057176e+00 2.044048e+00 2.030728e+00 2.017204e+00 2.003464e+00 1.989496e+00 1.975288e+00
1.446253e+00 1.442959e+00 1.438969e+00 1.434278e+00 1.428879e+00 1.422767e+00 1.415933e+00 1.408169e+00 1.400596e+00 1.393398e+00 1.386560e+00 1.380067e+00 1.373905e+00 1.368060e+00 1.362522e+00 1.357276e+00 1.352313e+00 1.347622e+00 1.343191e+00 1.339013e+00 1.335078e+00 1.331377e+00 1.327903e+00 1.324648e+00 1.321605e+00 1.318767e+00 1.316130e+00 1.313685e+00 1.311430e+00 1.309358e+00 1.307466e+00 1.305748e+00 1.304203e+00 1.302825e+00 1.301613e+00 1.300563e+00 1.299674e+00 1.298943e+00 1.298369e+00 1.297951e+00 1.297688e+00 1.297579e+00 1.297624e+00 1.297822e+00 1.298176e+00 1.298685e+00 1.299350e+00 1.300173e+00 1.301155e+00 1.302299e+00 1.303607e+00 1.305082e+00 1.306728e+00 1.308546e+00 1.310543e+00 1.312721e+00 1.315086e+00 1.317642e+00 1.320396e+00 1.323352e+00 1.326518e+00 1.329899e+00 1.333505e+00 1.337341e+00 1.341417e+00 1.345741e+00 1.350322e+00 1.355170e+00 1.360297e+00 1.365711e+00 1.371427e+00 1.377454e+00 1.383807e+00 1.391881e+00 1.400564e+00 1.408494e+00 1.415688e+00 1.422161e+00 1.427927e+00 1.432997e+00
1.118770e+00 1.103354e+00 1.086817e+00 1.069138e+00 1.050296e+00 1.030267e+00 1.009026e+00 9.904989e-01 9.767017e-01 9.636477e-01 9.513054e-01 9.396449e-01 9.286379e-01 9.182578e-01 9.084795e-01 8.992794e-01 8.906351e-01 8.825257e-01 8.749316e-01 8.678344e-01 8.612170e-01 8.550633e-01 8.493584e-01 8.440886e-01 8.392410e-01 8.348040e-01 8.307667e-01 8.271195e-01 8.238535e-01 8.209608e-01 8.184343e-01 8.162680e-01 8.144567e-01 8.129959e-01 8.118821e-01 8.111127e-01 8.106857e-01 8.106001e-01 8.108557e-01 8.114532e-01 8.123939e-01 8.136802e-01 8.153152e-01 8.173027e-01 8.196478e-01 8.223559e-01 8.254337e-01 8.288886e-01 8.327290e-01 8.369642e-01 8.416043e-01 8.466608e-01 8.521457e-01 8.580724e-01 8.644553e-01 8.713097e-01 8.786522e-01 8.865007e-01 8.948740e-01 9.037926e-01 9.132780e-01 9.233531e-01 9.340423e-01 9.453715e-01 9.573681e-01 9.700611e-01 9.834813e-01 9.976612e-01 1.012635e+00 1.028439e+00 1.045112e+00 1.062693e+00 1.081226e+00 1.101481e+00 1.121311e+00 1.140000e+00 1.157557e+00 1.173992e+00 1.189314e+00 1.203531e+00
1.456100e+00 1.453171e+00 1.449558e+00 1.445258e+00 1.440263e+00 1.434569e+00 1.428169e+00 1.419853e+00 1.410741e+00 1.402008e+00 1.393631e+00 1.385588e+00 1.377858e+00 1.370421e+00 1.363257e+00 1.356347e+00 1.349673e+00 1.343216e+00 1.336961e+00 1.330891e+00 1.324989e+00 1.319241e+00 1.313630e+00 1.308142e+00 1.302763e+00 1.297478e+00 1.292274e+00 1.287136e+00 1.282052e+00 1.277007e+00 1.271989e+00 1.266984e+00 1.261979e+00 1.256960e+00 1.251915e+00 1.246831e+00 1.241693e+00 1.236489e+00 1.231204e+00 1.225824e+00 1.220336e+00 1.214725e+00 1.208976e+00 1.203073e+00 1.197003e+00 1.190747e+00 1.184290e+00 1.177615e+00 1.170704e+00 1.163540e+00 1.156102e+00 1.148371e+00 1.140328e+00 1.131950e+00 1.123216e+00 1.114102e+00 1.104585e+00 1.094640e+00 1.084239e+00 1.073357e+00 1.061963e+00 1.050029e+00 1.037522e+00 1.024409e+00 1.010656e+00 9.962272e-01 9.810836e-01 9.651854e-01 9.484909e-01 9.309559e-01 9.125342e-01 8.931771e-01 8.728336e-01 8.563725e-01 8.452923e-01 8.346415e-01 8.243918e-01 8.145162e-01 8.049887e-01 7.957840e-01
2.651580e+00 2.692904e+00 2.735094e+00 2.778203e+00 2.822285e+00 2.867395e+00 2.913589e+00 2.949896e+00 2.974059e+00 2.997108e+00 3.019046e+00 3.039874e+00 3.059593e+00 3.078205e+00 3.095711e+00 3.112114e+00 3.127412e+00 3.141609e+00 3.154705e+00 3.166701e+00 3.177598e+00 3.187397e+00 3.196098e+00 3.203702e+00 3.210210e+00 3.215622e+00 3.219939e+00 3.223161e+00 3.225287e+00 3.226319e+00 3.226257e+00 3.225099e+00 3.222847e+00 3.219500e+00 3.215058e+00 3.209521e+00 3.202888e+00 3.195158e+00 3.186331e+00 3.176407e+00 3.165384e+00 3.153262e+00 3.140040e+00 3.125717e+00 3.110292e+00 3.093764e+00 3.076131e+00 3.057392e+00 3.037546e+00 3.016591e+00 2.994526e+00 2.971349e+00 2.947059e+00 2.921653e+00 2.895130e+00 2.867487e+00 2.838723e+00 2.808836e+00 2.777823e+00 2.745681e+00 2.712410e+00 2.678005e+00 2.642465e+00 2.605787e+00 2.567968e+00 2.529005e+00 2.488895e+00 2.447636e+00 2.405225e+00 2.361657e+00 2.316931e+00 2.271042e+00 2.223987e+00 2.171057e+00 2.115528e+00 2.062013e+00 2.010422e+00 1.960664e+00 1.912657e+00 1.866317e+00
1.617025e+00 1.620053e+00 1.622605e+00 1.624687e+00 1.626299e+00 1.627443e+00 1.628123e+00 1.628310e+00 1.628450e+00 1.628571e+00 1.628673e+00 1.628755e+00 1.628817e+00 1.628861e+00 1.628885e+00 1.628890e+00 1.628877e+00 1.628844e+00 1.628791e+00 1.628720e+00 1.628629e+00 1.628519e+00 1.628389e+00 1.628240e+00 1.628071e+00 1.627881e+00 1.627672e+00 1.627442e+00 1.627191e+00 1.626919e+00 1.626626e+00 1.626311e+00 1.625974e+00 1.625614e+00 1.625232e+00 1.624826e+00 1.624397e+00 1.623943e+00 1.623465e+00 1.622962e+00 1.622432e+00 1.621876e+00 1.621293e+00 1.620683e+00 1.620043e+00 1.619375e+00 1.618677e+00 1.617948e+00 1.617187e+00 1.616394e+00 1.615568e+00 1.614707e+00 1.613811e+00 1.612879e+00 1.611910e+00 1.610902e+00 1.609855e+00 1.608767e+00 1.607637e+00 1.606463e+00 1.605245e+00 1.603981e+00 1.602670e+00 1.601310e+00 1.599899e+00 1.598436e+00 1.596920e+00 1.595348e+00 1.593718e+00 1.592030e+00 1.590281e+00 1.588468e+00 1.586591e+00 1.584872e+00 1.582848e+00 1.580293e+00 1.577205e+00 1.573584e+00 1.569427e+00 1.564731e+00
1.232143e+00 1.220923e+00 1.208730e+00 1.195548e+00 1.181360e+00 1.166148e+00 1.149895e+00 1.133144e+00 1.117832e+00 1.103350e+00 1.089658e+00 1.076717e+00 1.064490e+00 1.052942e+00 1.042040e+00 1.031755e+00 1.022056e+00 1.012916e+00 1.004309e+00 9.962114e-01 9.885995e-01 9.814518e-01 9.747483e-01 9.684698e-01 9.625986e-01 9.571180e-01 9.520126e-01 9.472678e-01 9.428702e-01 9.388074e-01 9.350678e-01 9.316409e-01 9.285169e-01 9.256869e-01 9.231431e-01 9.208780e-01 9.188855e-01 9.171597e-01 9.156958e-01 9.144897e-01 9.135379e-01 9.128377e-01 9.123872e-01 9.121851e-01 9.122307e-01 9.125244e-01 9.130667e-01 9.138594e-01 9.149047e-01 9.162054e-01 9.177653e-01 9.195889e-01 9.216813e-01 9.240483e-01 9.266968e-01 9.296342e-01 9.328688e-01 9.364099e-01 9.402674e-01 9.444523e-01 9.489764e-01 9.538525e-01 9.590945e-01 9.647173e-01 9.707367e-01 9.771698e-01 9.840348e-01 9.913513e-01 9.991398e-01 1.007423e+00 1.016223e+00 1.025566e+00 1.035478e+00 1.043672e+00 1.048965e+00 1.053678e+00 1.057812e+00 1.061371e+00 1.064358e+00 1.066775e+00
1.467822e+00 1.465326e+00 1.462163e+00 1.458327e+00 1.453814e+00 1.448618e+00 1.442733e+00 1.437792e+00 1.434644e+00 1.431644e+00 1.428790e+00 1.426079e+00 1.423508e+00 1.421074e+00 1.418776e+00 1.416611e+00 1.414577e+00 1.412671e+00 1.410893e+00 1.409240e+00 1.407711e+00 1.406304e+00 1.405018e+00 1.403852e+00 1.402804e+00 1.401873e+00 1.401059e+00 1.400361e+00 1.399777e+00 1.399309e+00 1.398954e+00 1.398713e+00 1.398585e+00 1.398571e+00 1.398670e+00 1.398882e+00 1.399208e+00 1.399648e+00 1.400202e+00 1.400871e+00 1.401656e+00 1.402557e+00 1.403575e+00 1.404711e+00 1.405967e+00 1.407343e+00 1.408841e+00 1.410462e+00 1.412208e+00 1.414081e+00 1.416083e+00 1.418214e+00 1.420479e+00 1.422878e+00 1.425414e+00 1.428089e+00 1.430907e+00 1.433869e+00 1.436980e+00 1.440241e+00 1.443656e+00 1.447229e+00 1.450962e+00 1.454860e+00 1.458926e+00 1.463165e+00 1.467580e+00 1.472175e+00 1.476956e+00 1.481927e+00 1.487092e+00 1.492458e+00 1.498028e+00 1.509065e+00 1.524232e+00 1.538298e+00 1.551285e+00 1.563214e+00 1.574104e+00 1.583972e+00
1.903958e+00 1.917608e+00 1.931154e+00 1.944614e+00 1.958005e+00 1.971344e+00 1.984646e+00 1.998159e+00 2.011358e+00 2.024028e+00 2.036182e+00 2.047832e+00 2.058991e+00 2.069669e+00 2.079878e+00 2.089627e+00 2.098928e+00 2.107790e+00 2.116220e+00 2.124230e+00 2.131825e+00 2.139015e+00 2.145806e+00 2.152206e+00 2.158221e+00 2.163856e+00 2.169119e+00 2.174014e+00 2.178547e+00 2.182721e+00 2.186542e+00 2.190013e+00 2.193137e+00 2.195918e+00 2.198359e+00 2.200463e+00 2.202230e+00 2.203664e+00 2.204765e+00 2.205536e+00 2.205975e+00 2.206085e+00 2.205865e+00 2.205315e+00 2.204434e+00 2.203221e+00 2.201676e+00 2.199796e+00 2.197580e+00 2.195026e+00 2.192130e+00 2.188890e+00 2.185303e+00 2.181364e+00 2.177071e+00 2.172417e+00 2.167400e+00 2.162013e+00 2.156251e+00 2.150108e+00 2.143578e+00 2.136655e+00 2.129330e+00 2.121597e+00 2.113448e+00 2.104874e+00 2.095866e+00 2.086416e+00 2.076514e+00 2.066149e+00 2.055312e+00 2.043990e+00 2.032173e+00 2.022663e+00 2.015411e+00 2.007599e+00 1.999225e+00 1.990283e+00 1.980771e+00 1.970684e+00
1.197127e+00 1.184611e+00 1.171076e+00 1.156505e+00 1.140880e+00 1.124180e+00 1.106386e+00 1.089078e+00 1.074164e+00 1.060003e+00 1.046559e+00 1.033795e+00 1.021678e+00 1.010176e+00 9.992587e-01 9.888973e-01 9.790647e-01 9.697347e-01 9.608830e-01 9.524861e-01 9.445220e-01 9.369696e-01 9.298091e-01 9.230216e-01 9.165892e-01 9.104950e-01 9.047229e-01 8.992577e-01 8.940851e-01 8.891914e-01 8.845636e-01 8.801897e-01 8.760581e-01 8.721579e-01 8.684789e-01 8.650112e-01 8.617459e-01 8.586743e-01 8.557884e-01 8.530804e-01 8.505433e-01 8.481705e-01 8.459555e-01 8.438927e-01 8.419766e-01 8.402021e-01 8.385646e-01 8.370597e-01 8.356835e-01 8.344323e-01 8.333029e-01 8.322923e-01 8.313978e-01 8.306171e-01 8.299481e-01 8.293890e-01 8.289384e-01 8.285951e-01 8.283582e-01 8.282270e-01 8.282013e-01 8.282809e-01 8.284660e-01 8.287572e-01 8.291553e-01 8.296611e-01 8.302762e-01 8.310021e-01 8.318406e-01 8.327942e-01 8.338651e-01 8.350564e-01 8.363710e-01 8.376005e-01 8.383436e-01 8.388133e-01 8.390103e-01 8.389350e-01 8.385872e-01 8.379664e-01
1.291988e+00 1.282983e+00 1.273083e+00 1.262274e+00 1.250543e+00 1.237875e+00 1.224254e+00 1.209394e+00 1.195031e+00 1.181395e+00 1.168448e+00 1.156153e+00 1.144478e+00 1.133389e+00 1.122855e+00 1.112848e+00 1.103340e+00 1.094303e+00 1.085714e+00 1.077547e+00 1.069782e+00 1.062395e+00 1.055366e+00 1.048677e+00 1.042308e+00 1.036241e+00 1.030460e+00 1.024949e+00 1.019692e+00 1.014675e+00 1.009884e+00 1.005305e+00 1.000926e+00 9.967354e-01 9.927203e-01 9.888701e-01 9.851742e-01 9.816221e-01 9.782041e-01 9.749107e-01 9.717326e-01 9.686612e-01 9.656878e-01 9.628042e-01 9.600025e-01 9.572747e-01 9.546133e-01 9.520110e-01 9.494605e-01 9.469548e-01 9.444868e-01 9.420497e-01 9.396367e-01 9.372412e-01 9.348565e-01 9.324760e-01 9.300930e-01 9.277009e-01 9.252932e-01 9.228630e-01 9.204037e-01 9.179084e-01 9.153702e-01 9.127820e-01 9.101367e-01 9.074269e-01 9.046451e-01 9.017836e-01 8.988343e-01 8.957892e-01 8.926397e-01 8.893771e-01 8.859924e-01 8.833188e-01 8.813165e-01 8.791398e-01 8.767860e-01 8.742519e-01 8.715341e-01 8.686290e-01
1.247422e+00 1.236768e+00 1.225160e+00 1.212584e+00 1.199023e+00 1.184461e+00 1.168880e+00 1.156125e+00 1.147567e+00 1.139329e+00 1.131398e+00 1.123763e+00 1.116414e+00 1.109339e+00 1.102528e+00 1.095972e+00 1.089660e+00 1.083585e+00 1.077736e+00 1.072107e+00 1.066688e+00 1.061471e+00 1.056450e+00 1.051616e+00 1.046964e+00 1.042486e+00 1.038175e+00 1.034026e+00 1.030033e+00 1.026190e+00 1.022490e+00 1.018930e+00 1.015503e+00 1.012205e+00 1.009032e+00 1.005977e+00 1.003038e+00 1.000210e+00 9.974881e-01 9.948693e-01 9.923495e-01 9.899250e-01 9.875925e-01 9.853485e-01 9.831898e-01 9.811132e-01 9.791158e-01 9.771947e-01 9.753471e-01 9.735704e-01 9.718620e-01 9.702193e-01 9.686401e-01 9.671221e-01 9.656630e-01 9.642608e-01 9.629135e-01 9.616190e-01 9.603756e-01 9.591814e-01 9.580348e-01 9.569339e-01 9.558774e-01 9.548636e-01 9.538910e-01 9.529584e-01 9.520642e-01 9.512073e-01 9.503864e-01 9.496003e-01 9.488479e-01 9.481281e-01 9.474398e-01 9.467274e-01 9.457320e-01 9.445073e-01 9.430513e-01 9.413621e-01 9.394373e-01 9.372743e-01
1.506204e+00 1.505129e+00 1.503436e+00 1.501122e+00 1.498185e+00 1.494620e+00 1.490424e+00 1.485734e+00 1.481250e+00 1.476823e+00 1.472444e+00 1.468108e+00 1.463807e+00 1.459534e+00 1.455282e+00 1.451043e+00 1.446813e+00 1.442582e+00 1.438345e+00 1.434094e+00 1.429823e+00 1.425525e+00 1.421193e+00 1.416819e+00 1.412397e+00 1.407919e+00 1.403378e+00 1.398767e+00 1.394078e+00 1.389304e+00 1.384437e+00 1.379468e+00 1.374391e+00 1.369196e+00 1.363875e+00 1.358419e+00 1.352821e+00 1.347069e+00 1.341156e+00 1.335072e+00 1.328806e+00 1.322348e+00 1.315689e+00 1.308816e+00 1.301720e+00 1.294388e+00 1.286809e+00 1.278970e+00 1.270858e+00 1.262460e+00 1.253763e+00 1.244753e+00 1.235414e+00 1.225732e+00 1.215691e+00 1.205274e+00 1.194465e+00 1.183246e+00 1.171599e+00 1.159505e+00 1.146944e+00 1.133896e+00 1.120339e+00 1.106252e+00 1.091611e+00 1.076394e+00 1.060574e+00 1.044127e+00 1.027025e+00 1.009241e+00 9.907462e-01 9.715100e-01 9.515014e-01 9.344031e-01 9.214747e-01 9.089735e-01 8.968733e-01 8.851485e-01 8.737744e-01 8.627273e-01
1.216199e+00 1.204389e+00 1.191585e+00 1.177770e+00 1.162928e+00 1.147039e+00 1.130084e+00 1.112434e+00 1.096074e+00 1.080564e+00 1.065858e+00 1.051911e+00 1.038684e+00 1.026136e+00 1.014232e+00 1.002934e+00 9.922113e-01 9.820306e-01 9.723622e-01 9.631776e-01 9.544495e-01 9.461523e-01 9.382612e-01 9.307531e-01 9.236057e-01 9.167978e-01 9.103095e-01 9.041213e-01 8.982152e-01 8.925735e-01 8.871797e-01 8.820178e-01 8.770725e-01 8.723291e-01 8.677738e-01 8.633929e-01 8.591736e-01 8.551034e-01 8.511702e-01 8.473624e-01 8.436687e-01 8.400783e-01 8.365805e-01 8.331650e-01 8.298217e-01 8.265406e-01 8.233121e-01 8.201267e-01 8.169749e-01 8.138474e-01 8.107349e-01 8.076283e-01 8.045184e-01 8.013960e-01 7.982517e-01 7.950765e-01 7.918608e-01 7.885951e-01 7.852699e-01 7.818752e-01 7.784010e-01 7.748370e-01 7.711728e-01 7.673975e-01 7.634999e-01 7.594685e-01 7.552913e-01 7.509561e-01 7.464500e-01 7.417597e-01 7.368713e-01 7.317703e-01 7.264418e-01 7.217340e-01 7.179412e-01 7.141903e-01 7.104725e-01 7.067789e-01 7.031010e-01 6.994300e-01
1.260566e+00 1.250399e+00 1.239295e+00 1.227240e+00 1.214218e+00 1.200215e+00 1.185212e+00 1.165756e+00 1.144314e+00 1.124228e+00 1.105412e+00 1.087784e+00 1.071269e+00 1.055796e+00 1.041297e+00 1.027710e+00 1.014978e+00 1.003045e+00 9.918590e-01 9.813728e-01 9.715410e-01 9.623212e-01 9.536737e-01 9.455613e-01 9.379490e-01 9.308041e-01 9.240958e-01 9.177952e-01 9.118752e-01 9.063103e-01 9.010764e-01 8.961512e-01 8.915133e-01 8.871428e-01 8.830209e-01 8.791298e-01 8.754528e-01 8.719740e-01 8.686784e-01 8.655519e-01 8.625810e-01 8.597529e-01 8.570555e-01 8.544770e-01 8.520064e-01 8.496331e-01 8.473469e-01 8.451378e-01 8.429964e-01 8.409135e-01 8.388801e-01 8.368874e-01 8.349269e-01 8.329901e-01 8.310686e-01 8.291543e-01 8.272388e-01 8.253139e-01 8.233713e-01 8.214027e-01 8.193995e-01 8.173532e-01 8.152549e-01 8.130957e-01 8.108661e-01 8.085566e-01 8.061573e-01 8.036578e-01 8.010473e-01 7.983147e-01 7.954481e-01 7.924352e-01 7.892631e-01 7.861327e-01 7.833079e-01 7.805625e-01 7.778854e-01 7.752655e-01 7.726923e-01 7.701552e-01
1.334867e+00 1.327450e+00 1.319192e+00 1.310083e+00 1.300112e+00 1.289267e+00 1.277532e+00 1.266215e+00 1.256643e+00 1.247479e+00 1.238706e+00 1.230307e+00 1.222266e+00 1.214567e+00 1.207197e+00 1.200141e+00 1.193385e+00 1.186918e+00 1.180726e+00 1.174798e+00 1.169122e+00 1.163689e+00 1.158486e+00 1.153506e+00 1.148738e+00 1.144173e+00 1.139802e+00 1.135617e+00 1.131611e+00 1.127775e+00 1.124103e+00 1.120587e+00 1.117221e+00 1.113998e+00 1.110912e+00 1.107958e+00 1.105129e+00 1.102421e+00 1.099827e+00 1.097344e+00 1.094967e+00 1.092691e+00 1.090511e+00 1.088424e+00 1.086426e+00 1.084512e+00 1.082680e+00 1.080925e+00 1.079245e+00 1.077636e+00 1.076095e+00 1.074619e+00 1.073206e+00 1.071852e+00 1.070556e+00 1.069314e+00 1.068125e+00 1.066986e+00 1.065894e+00 1.064849e+00 1.063847e+00 1.062887e+00 1.061968e+00 1.061087e+00 1.060242e+00 1.059433e+00 1.058657e+00 1.057914e+00 1.057201e+00 1.056517e+00 1.055862e+00 1.055233e+00 1.054630e+00 1.053877e+00 1.052819e+00 1.051629e+00 1.050303e+00 1.048837e+00 1.047226e+00 1.045466e+00
1.374992e+00 1.369060e+00 1.362340e+00 1.354822e+00 1.346499e+00 1.337358e+00 1.327389e+00 1.318793e+00 1.312581e+00 1.306532e+00 1.300639e+00 1.294895e+00 1.289291e+00 1.283822e+00 1.278480e+00 1.273259e+00 1.268151e+00 1.263152e+00 1.258254e+00 1.253451e+00 1.248738e+00 1.244108e+00 1.239556e+00 1.235076e+00 1.230663e+00 1.226310e+00 1.222013e+00 1.217766e+00 1.213564e+00 1.209401e+00 1.205273e+00 1.201174e+00 1.197099e+00 1.193043e+00 1.189001e+00 1.184968e+00 1.180939e+00 1.176908e+00 1.172872e+00 1.168824e+00 1.164759e+00 1.160674e+00 1.156562e+00 1.152418e+00 1.148237e+00 1.144015e+00 1.139745e+00 1.135422e+00 1.131042e+00 1.126598e+00 1.122085e+00 1.117497e+00 1.112829e+00 1.108074e+00 1.103227e+00 1.098282e+00 1.093233e+00 1.088073e+00 1.082796e+00 1.077395e+00 1.071863e+00 1.066194e+00 1.060381e+00 1.054416e+00 1.048291e+00 1.042000e+00 1.035534e+00 1.028885e+00 1.022045e+00 1.015006e+00 1.007758e+00 1.000292e+00 9.926002e-01 9.752306e-01 9.505873e-01 9.279301e-01 9.070929e-01 8.879226e-01 8.702786e-01 8.540313e-01
1.250521e+00 1.239982e+00 1.228492e+00 1.216039e+00 1.202605e+00 1.188175e+00 1.172730e+00 1.156638e+00 1.141737e+00 1.127600e+00 1.114189e+00 1.101467e+00 1.089397e+00 1.077948e+00 1.067087e+00 1.056785e+00 1.047012e+00 1.037743e+00 1.028952e+00 1.020614e+00 1.012706e+00 1.005207e+00 9.980964e-01 9.913538e-01 9.849611e-01 9.789004e-01 9.731553e-01 9.677098e-01 9.625488e-01 9.576583e-01 9.530247e-01 9.486352e-01 9.444778e-01 9.405409e-01 9.368138e-01 9.332861e-01 9.299482e-01 9.267908e-01 9.238052e-01 9.209832e-01 9.183171e-01 9.157994e-01 9.134232e-01 9.111821e-01 9.090697e-01 9.070803e-01 9.052084e-01 9.034489e-01 9.017968e-01 9.002477e-01 8.987973e-01 8.974415e-01 8.961767e-01 8.949993e-01 8.939061e-01 8.928941e-01 8.919604e-01 8.911026e-01 8.903183e-01 8.896053e-01 8.889616e-01 8.883854e-01 8.878753e-01 8.874297e-01 8.870474e-01 8.867274e-01 8.864688e-01 8.862709e-01 8.861332e-01 8.860552e-01 8.860367e-01 8.860778e-01 8.861784e-01 8.863452e-01 8.863477e-01 8.861797e-01 8.858409e-01 8.853303e-01 8.846466e-01 8.837878e-01
1.277366e+00 1.267820e+00 1.257360e+00 1.245971e+00 1.233639e+00 1.220350e+00 1.206086e+00 1.191418e+00 1.178109e+00 1.165536e+00 1.153667e+00 1.142472e+00 1.131921e+00 1.121987e+00 1.112645e+00 1.103870e+00 1.095640e+00 1.087933e+00 1.080730e+00 1.074011e+00 1.067760e+00 1.061961e+00 1.056598e+00 1.051657e+00 1.047126e+00 1.042993e+00 1.039248e+00 1.035880e+00 1.032882e+00 1.030244e+00 1.027961e+00 1.026027e+00 1.024436e+00 1.023185e+00 1.022270e+00 1.021688e+00 1.021439e+00 1.021522e+00 1.021937e+00 1.022684e+00 1.023767e+00 1.025187e+00 1.026949e+00 1.029057e+00 1.031516e+00 1.034333e+00 1.037514e+00 1.041070e+00 1.045007e+00 1.049337e+00 1.054071e+00 1.059221e+00 1.064800e+00 1.070823e+00 1.077305e+00 1.084263e+00 1.091716e+00 1.099681e+00 1.108181e+00 1.117236e+00 1.126870e+00 1.137109e+00 1.147978e+00 1.159505e+00 1.171721e+00 1.184657e+00 1.198347e+00 1.212825e+00 1.228129e+00 1.244299e+00 1.261377e+00 1.279406e+00 1.298433e+00 1.315099e+00 1.327393e+00 1.338729e+00 1.349110e+00 1.358543e+00 1.367030e+00 1.374575e+00
1.341945e+00 1.334790e+00 1.326804e+00 1.317976e+00 1.308296e+00 1.297751e+00 1.286328e+00 1.273627e+00 1.261201e+00 1.249403e+00 1.238202e+00 1.227569e+00 1.217476e+00 1.207897e+00 1.198807e+00 1.190182e+00 1.182000e+00 1.174240e+00 1.166880e+00 1.159903e+00 1.153290e+00 1.147024e+00 1.141088e+00 1.135467e+00 1.130146e+00 1.125112e+00 1.120352e+00 1.115852e+00 1.111601e+00 1.107589e+00 1.103805e+00 1.100238e+00 1.096880e+00 1.093722e+00 1.090755e+00 1.087973e+00 1.085367e+00 1.082931e+00 1.080658e+00 1.078543e+00 1.076580e+00 1.074764e+00 1.073091e+00 1.071555e+00 1.070153e+00 1.068882e+00 1.067737e+00 1.066716e+00 1.065817e+00 1.065037e+00 1.064373e+00 1.063825e+00 1.063391e+00 1.063069e+00 1.062859e+00 1.062760e+00 1.062773e+00 1.062896e+00 1.063131e+00 1.063477e+00 1.063937e+00 1.064510e+00 1.065200e+00 1.066006e+00 1.066932e+00 1.067980e+00 1.069152e+00 1.070453e+00 1.071884e+00 1.073450e+00 1.075154e+00 1.077002e+00 1.078998e+00 1.080935e+00 1.082305e+00 1.083323e+00 1.083990e+00 1.084309e+00 1.084278e+00 1.083899e+00
